,,,,,,,,,,,,,
Age,Gender,Income,Credit Score,Credit History Length,Number of Existing Loans,Loan Amount,Loan Tenure,Existing Customer,State,City,Employment Profile,Profile Score,Occupation
19,Female,37000,626,130,5,150000,141,No,West Bengal,Kolkata,Self-Employed,85,Contractor
66,Male,158000,836,447,9,150000,276,Yes,Gujarat,Ahmedabad,Self-Employed,98,Contractor
44,Male,93000,484,485,3,150000,49,No,Rajasthan,Channarayapatna,Student,73,Student
39,Female,44000,574,347,4,139610,105,No,Uttar Pradesh,Kanpur,Freelancer,83,Photographer
38,Male,76000,490,39,3,50257,102,No,Delhi,New Delhi,Self-Employed,58,Business Owner
39,Male,77000,344,550,0,150000,103,No,Karnataka,Mysuru,Student,19,Student
44,Female,85000,781,146,8,150000,188,Yes,Rajasthan,Jaipur,Self-Employed,96,Contractor
38,Male,84000,592,243,5,64942,86,No,Delhi,New Delhi,Student,50,Student
28,Female,52000,642,603,6,87120,337,No,Rajasthan,Manjari,Salaried,100,Teacher
35,Male,19000,424,254,2,31282,57,No,Rajasthan,Udaipur,Unemployed,80,NA
38,Male,47000,711,270,7,90371,69,Yes,West Bengal,Manjari,Salaried,100,Teacher
46,Female,77000,850,288,10,150000,325,Yes,Rajasthan,Jaipur,Self-Employed,100,Business Owner
66,Female,102000,684,574,6,86423,227,Yes,Rajasthan,Manjari,Self-Employed,87,Business Owner
50,Male,52000,797,204,9,150000,335,Yes,Maharashtra,Channarayapatna,Salaried,100,Doctor
69,Male,51000,352,172,0,83748,87,No,Delhi,New Delhi,Student,61,Student
56,Male,85000,619,585,5,134771,66,No,Maharashtra,Pune,Salaried,83,Teacher
28,Female,55000,578,275,5,66660,80,No,Gujarat,Ahmedabad,Salaried,92,Civil Servant
21,Female,50000,639,452,6,85254,135,No,Delhi,New Delhi,Salaried,92,Software Engineer
46,Other,28000,392,190,1,130422,112,No,Telangana,Hyderabad,Freelancer,48,Independent Consultant
67,Male,73000,419,401,2,150000,52,No,Delhi,New Delhi,Salaried,80,Teacher
25,Male,60000,500,385,3,150000,66,No,Rajasthan,Jaipur,Self-Employed,45,Farmer
55,Male,109000,453,226,2,150000,51,No,Telangana,Hyderabad,Salaried,48,Doctor
34,Female,93000,558,59,4,130628,119,No,Karnataka,Mysuru,Self-Employed,65,Shopkeeper
56,Male,35000,325,325,0,53862,20,No,Uttar Pradesh,Lucknow,Salaried,12,Civil Servant
57,Female,145000,507,571,3,147920,75,No,Kerala,Kochi,Salaried,100,Banker
29,Male,48000,397,568,1,134327,68,No,Delhi,New Delhi,Unemployed,67,NA
44,Male,25000,468,267,3,92860,89,No,Telangana,Manjari,Self-Employed,95,Business Owner
65,Male,53000,712,97,7,76030,358,Yes,Tamil Nadu,Chennai,Self-Employed,91,Business Owner
68,Male,114000,786,261,8,129098,102,Yes,Tamil Nadu,Coimbatore,Salaried,100,Banker
27,Male,42000,362,500,1,150000,86,No,Rajasthan,Udaipur,Self-Employed,32,Shopkeeper
69,Male,165000,558,456,4,80126,67,No,Tamil Nadu,Chennai,Salaried,55,Doctor
32,Female,46000,537,354,4,130033,42,No,Telangana,Hyderabad,Self-Employed,100,Business Owner
67,Female,159000,836,251,9,66429,146,Yes,Kerala,Kochi,Salaried,98,Doctor
52,Male,111000,415,228,2,150000,101,No,Tamil Nadu,Chennai,Unemployed,70,NA
47,Other,33000,676,51,6,19557,330,Yes,Karnataka,Bengaluru,Salaried,93,Banker
49,Male,59000,531,387,4,119685,31,No,Gujarat,Ahmedabad,Salaried,48,Teacher
30,Male,67000,317,567,0,150000,39,No,Kerala,Thiruvananthapuram,Self-Employed,59,Farmer
56,Female,79000,685,278,7,52674,72,Yes,West Bengal,Kolkata,Salaried,100,Software Engineer
65,Female,126000,840,82,9,79351,114,Yes,Uttar Pradesh,Channarayapatna,Salaried,100,Software Engineer
39,Male,66000,343,17,0,144703,68,No,Rajasthan,Udaipur,Unemployed,14,NA
26,Male,68000,547,472,4,150000,100,No,Rajasthan,Jaipur,Salaried,91,Banker
61,Male,159000,850,514,10,107548,156,Yes,Uttar Pradesh,Kanpur,Salaried,100,Banker
68,Female,73000,665,39,6,98198,181,Yes,Telangana,Hyderabad,Salaried,87,Teacher
46,Other,47000,774,587,8,115173,330,Yes,Maharashtra,Nagpur,Freelancer,100,Photographer
34,Female,70000,393,213,1,84011,53,No,Telangana,Hyderabad,Self-Employed,25,Business Owner
61,Male,120000,780,270,8,64722,208,Yes,Telangana,Dhulagori,Self-Employed,95,Farmer
36,Female,78000,532,418,4,94318,22,No,Uttar Pradesh,Lucknow,Salaried,86,Civil Servant
60,Male,164000,784,350,8,150000,190,Yes,Uttar Pradesh,Lucknow,Salaried,91,Doctor
25,Male,68000,430,390,2,150000,44,No,West Bengal,Nellikuppam,Unemployed,12,NA
64,Male,171000,817,404,9,150000,233,Yes,West Bengal,Kolkata,Salaried,95,Banker
19,Female,35000,541,245,4,97809,75,No,Maharashtra,Pune,Salaried,76,Software Engineer
66,Female,184000,627,319,5,150000,164,No,Kerala,Channarayapatna,Self-Employed,95,Farmer
42,Male,98000,575,289,5,118848,118,No,Maharashtra,Mumbai,Unemployed,76,NA
31,Male,85000,364,321,1,108181,62,No,Tamil Nadu,Chennai,Student,2,Student
65,Other,179000,826,44,9,101934,318,Yes,Rajasthan,Udaipur,Salaried,100,Banker
57,Female,134000,403,95,1,52618,46,No,Maharashtra,Bishanpura,Self-Employed,41,Farmer
64,Female,127000,494,233,3,97087,77,No,Gujarat,Bishanpura,Salaried,58,Civil Servant
20,Female,16000,604,108,5,42361,173,No,West Bengal,Kolkata,Self-Employed,90,Business Owner
24,Female,56000,472,480,3,56482,118,No,Delhi,New Delhi,Self-Employed,100,Shopkeeper
24,Other,27000,473,323,3,99139,12,No,Uttar Pradesh,Lucknow,Salaried,46,Teacher
43,Female,48000,300,570,0,141948,13,No,Tamil Nadu,Coimbatore,Salaried,37,Teacher
56,Male,65000,384,100,1,150000,50,No,Delhi,Nellikuppam,Salaried,69,Doctor
69,Female,124000,850,488,10,150000,324,Yes,Rajasthan,Jaipur,Salaried,94,Software Engineer
25,Male,14000,687,257,7,36854,84,Yes,Maharashtra,Nagpur,Salaried,98,Doctor
64,Male,142000,521,58,4,120569,113,No,West Bengal,Kolkata,Salaried,70,Software Engineer
21,Male,18000,445,522,2,71728,114,No,Rajasthan,Jaipur,Student,45,Student
34,Male,70000,695,90,7,150000,217,Yes,Kerala,Thiruvananthapuram,Self-Employed,100,Contractor
53,Female,102000,523,492,4,150000,16,No,Gujarat,Dhulagori,Salaried,76,Banker
40,Female,50000,647,140,6,107596,235,No,Tamil Nadu,Chennai,Salaried,93,Teacher
69,Male,106000,486,481,3,134642,73,No,Gujarat,Manjari,Self-Employed,30,Farmer
24,Male,43000,645,532,6,71853,215,No,Telangana,Hyderabad,Salaried,93,Teacher
67,Female,112000,636,104,6,150000,281,No,Maharashtra,Nagpur,Freelancer,74,Graphic Designer
52,Male,38000,525,78,4,115608,87,No,Tamil Nadu,Channarayapatna,Salaried,88,Doctor
31,Male,67000,850,82,10,150000,75,Yes,West Bengal,Channarayapatna,Salaried,91,Software Engineer
50,Male,53000,302,444,0,78693,34,No,Gujarat,Surat,Self-Employed,43,Contractor
41,Male,102000,770,572,8,57864,265,Yes,Gujarat,Ahmedabad,Self-Employed,98,Business Owner
57,Male,40000,569,279,4,38625,72,No,Rajasthan,Udaipur,Salaried,80,Software Engineer
64,Female,191000,827,208,9,150000,231,Yes,Uttar Pradesh,Lucknow,Salaried,100,Doctor
70,Female,96000,737,60,7,150000,308,Yes,Telangana,Hyderabad,Salaried,98,Banker
25,Female,25000,741,40,8,73177,308,Yes,Tamil Nadu,Coimbatore,Unemployed,100,NA
68,Male,46000,562,265,4,84594,92,No,West Bengal,Kolkata,Self-Employed,76,Business Owner
27,Female,53000,448,563,2,150000,68,No,Karnataka,Bengaluru,Self-Employed,90,Farmer
29,Other,39000,418,78,2,130674,54,No,Uttar Pradesh,Channarayapatna,Salaried,55,Software Engineer
33,Male,27000,789,457,8,122392,313,Yes,West Bengal,Kolkata,Salaried,100,Banker
24,Female,17000,739,185,7,72068,195,Yes,Rajasthan,Udaipur,Self-Employed,100,Farmer
34,Female,38000,555,266,4,117068,99,No,Delhi,New Delhi,Self-Employed,74,Contractor
44,Female,91000,343,251,0,150000,110,No,Maharashtra,Pune,Salaried,51,Civil Servant
53,Female,97000,475,14,3,150000,37,No,Karnataka,Mysuru,Self-Employed,56,Business Owner
35,Female,84000,663,212,6,150000,117,Yes,Karnataka,Mysuru,Self-Employed,100,Shopkeeper
53,Female,68000,751,233,8,59479,88,Yes,Delhi,Nellikuppam,Self-Employed,100,Contractor
44,Male,96000,681,146,6,150000,316,Yes,Maharashtra,Pune,Salaried,100,Doctor
54,Female,106000,681,548,6,78513,156,Yes,Maharashtra,Mumbai,Salaried,99,Software Engineer
23,Female,16000,300,52,0,58183,52,No,Telangana,Hyderabad,Self-Employed,47,Business Owner
33,Female,82000,300,237,0,85537,87,No,Rajasthan,Jaipur,Self-Employed,69,Farmer
41,Male,75000,302,402,0,74086,12,No,Uttar Pradesh,Kanpur,Self-Employed,14,Farmer
59,Female,128000,774,44,8,150000,329,Yes,Delhi,New Delhi,Salaried,100,Banker
51,Female,98000,632,36,6,89293,206,No,Uttar Pradesh,Lucknow,Freelancer,100,Graphic Designer
37,Female,32000,757,161,8,25387,220,Yes,Rajasthan,Udaipur,Unemployed,98,NA
30,Male,24000,319,95,0,113211,101,No,Uttar Pradesh,Kanpur,Salaried,48,Teacher
55,Female,154000,795,355,9,119037,313,Yes,Telangana,Hyderabad,Salaried,100,Doctor
36,Female,94000,471,559,3,73319,80,No,Rajasthan,Manjari,Self-Employed,42,Farmer
40,Female,106000,472,11,3,150000,12,No,Uttar Pradesh,Kanpur,Salaried,90,Banker
61,Female,45000,774,558,8,137277,275,Yes,Karnataka,Mysuru,Salaried,100,Doctor
40,Female,104000,440,296,2,81444,77,No,Tamil Nadu,Chennai,Salaried,35,Software Engineer
57,Female,36000,300,326,0,42708,111,No,Telangana,Dhulagori,Self-Employed,32,Contractor
26,Male,56000,352,250,0,150000,75,No,Delhi,New Delhi,Self-Employed,88,Shopkeeper
34,Male,89000,558,380,4,150000,53,No,Delhi,New Delhi,Salaried,100,Teacher
42,Female,108000,794,568,8,150000,115,Yes,Uttar Pradesh,Kanpur,Self-Employed,97,Shopkeeper
60,Female,124000,483,279,3,94111,67,No,West Bengal,Kolkata,Salaried,100,Teacher
30,Male,23000,755,227,8,104334,275,Yes,Maharashtra,Pune,Unemployed,100,NA
18,Female,32000,576,348,5,142684,67,No,Tamil Nadu,Bishanpura,Salaried,97,Software Engineer
51,Other,135000,705,208,7,78681,200,Yes,West Bengal,Kolkata,Salaried,98,Banker
64,Female,117000,488,288,3,150000,53,No,Delhi,New Delhi,Salaried,92,Software Engineer
18,Other,34000,416,50,2,68975,19,No,Telangana,Hyderabad,Salaried,68,Teacher
66,Female,91000,850,323,10,150000,165,Yes,Karnataka,Mysuru,Salaried,100,Doctor
20,Female,14000,568,354,4,48561,18,No,Tamil Nadu,Chennai,Unemployed,54,NA
41,Male,37000,426,424,2,60774,106,No,Rajasthan,Bishanpura,Self-Employed,86,Business Owner
30,Other,44000,628,215,5,146669,208,No,Gujarat,Channarayapatna,Self-Employed,85,Farmer
52,Female,124000,489,559,3,98138,35,No,West Bengal,Kolkata,Self-Employed,100,Farmer
24,Male,19000,300,135,0,37523,106,No,Kerala,Thiruvananthapuram,Student,34,Student
47,Female,137000,766,579,8,92203,329,Yes,West Bengal,Kolkata,Salaried,100,Doctor
54,Male,49000,761,576,8,103943,253,Yes,Rajasthan,Udaipur,Self-Employed,100,Business Owner
27,Male,19000,717,197,7,89636,210,Yes,West Bengal,Kolkata,Salaried,100,Civil Servant
50,Female,32000,314,165,0,89773,91,No,Maharashtra,Nagpur,Self-Employed,75,Farmer
18,Female,17000,442,102,2,66567,119,No,Gujarat,Channarayapatna,Salaried,76,Civil Servant
48,Female,119000,701,530,7,150000,85,Yes,Gujarat,Nellikuppam,Salaried,95,Civil Servant
66,Female,167000,530,159,4,150000,12,No,Maharashtra,Mumbai,Salaried,49,Banker
19,Male,29000,531,279,4,130267,57,No,Kerala,Thiruvananthapuram,Self-Employed,92,Contractor
34,Male,44000,614,486,5,29214,241,No,Maharashtra,Dhulagori,Salaried,97,Software Engineer
43,Female,101000,767,372,8,150000,126,Yes,Tamil Nadu,Chennai,Salaried,100,Doctor
40,Male,37000,698,555,7,43686,142,Yes,Telangana,Hyderabad,Salaried,95,Civil Servant
44,Female,36000,661,504,6,143350,96,Yes,Karnataka,Mysuru,Self-Employed,98,Farmer
56,Male,111000,774,230,8,93462,233,Yes,Karnataka,Bengaluru,Student,100,Student
43,Other,124000,376,40,1,150000,107,No,Uttar Pradesh,Kanpur,Self-Employed,73,Farmer
48,Female,97000,470,609,3,150000,18,No,Rajasthan,Udaipur,Unemployed,66,NA
40,Male,96000,784,33,8,150000,324,Yes,Tamil Nadu,Coimbatore,Salaried,100,Teacher
59,Female,35000,421,498,2,84457,26,No,Kerala,Kochi,Salaried,32,Software Engineer
40,Male,38000,702,282,7,46541,261,Yes,Kerala,Channarayapatna,Student,75,Student
29,Male,45000,300,598,0,66520,59,No,Karnataka,Bengaluru,Salaried,13,Doctor
30,Male,58000,686,379,7,80975,176,Yes,Telangana,Dhulagori,Salaried,98,Banker
46,Male,110000,761,22,8,150000,126,Yes,Telangana,Hyderabad,Freelancer,100,Writer
43,Female,29000,308,595,0,133995,48,No,Telangana,Hyderabad,Student,5,Student
53,Female,151000,816,14,9,150000,107,Yes,Delhi,New Delhi,Salaried,100,Doctor
48,Female,94000,619,305,5,149198,63,No,Telangana,Hyderabad,Salaried,92,Software Engineer
18,Female,36000,757,215,8,39922,208,Yes,Kerala,Kochi,Self-Employed,92,Contractor
70,Male,138000,766,479,8,80498,71,Yes,Rajasthan,Udaipur,Salaried,100,Software Engineer
34,Male,68000,525,545,4,74839,43,No,Delhi,New Delhi,Unemployed,54,NA
58,Male,139000,667,39,6,119457,222,Yes,West Bengal,Nellikuppam,Self-Employed,92,Contractor
53,Male,151000,850,249,10,150000,306,Yes,Gujarat,Ahmedabad,Self-Employed,100,Farmer
30,Male,88000,345,327,0,112757,75,No,Gujarat,Surat,Freelancer,26,Graphic Designer
40,Other,69000,341,148,0,110359,12,No,Delhi,New Delhi,Salaried,51,Teacher
23,Male,39000,645,20,6,74191,328,No,Uttar Pradesh,Kanpur,Salaried,94,Banker
22,Male,57000,691,331,7,50360,82,Yes,Kerala,Kochi,Unemployed,90,NA
62,Male,143000,850,580,10,150000,282,Yes,West Bengal,Kolkata,Salaried,99,Doctor
49,Male,59000,690,249,7,71649,61,Yes,Karnataka,Bengaluru,Freelancer,98,Photographer
58,Male,136000,748,58,8,150000,249,Yes,Kerala,Thiruvananthapuram,Self-Employed,94,Business Owner
47,Male,122000,602,317,5,150000,212,No,Delhi,New Delhi,Salaried,81,Banker
46,Female,84000,451,145,2,150000,84,No,Tamil Nadu,Chennai,Salaried,69,Teacher
68,Male,203000,671,25,6,86940,223,Yes,West Bengal,Kolkata,Self-Employed,84,Contractor
19,Male,38000,430,446,2,77195,59,No,Delhi,New Delhi,Salaried,95,Banker
18,Male,36000,674,166,6,68948,75,Yes,Gujarat,Ahmedabad,Freelancer,98,Graphic Designer
52,Female,89000,762,14,8,112695,241,Yes,Tamil Nadu,Bishanpura,Self-Employed,100,Shopkeeper
36,Male,38000,555,256,4,121870,73,No,Uttar Pradesh,Kanpur,Self-Employed,71,Shopkeeper
34,Female,63000,727,455,7,150000,243,Yes,West Bengal,Kolkata,Freelancer,90,Photographer
33,Male,72000,831,448,9,61401,357,Yes,Uttar Pradesh,Lucknow,Salaried,100,Software Engineer
35,Male,60000,682,387,6,125459,108,Yes,Uttar Pradesh,Kanpur,Salaried,90,Banker
50,Male,96000,404,385,1,137082,52,No,Rajasthan,Jaipur,Self-Employed,54,Contractor
20,Female,28000,542,186,4,87633,36,No,Tamil Nadu,Coimbatore,Salaried,73,Teacher
38,Male,23000,524,275,4,77151,94,No,Tamil Nadu,Chennai,Self-Employed,96,Shopkeeper
45,Male,56000,335,35,0,76873,94,No,West Bengal,Kolkata,Salaried,50,Doctor
57,Female,144000,835,25,9,96818,136,Yes,Maharashtra,Nagpur,Salaried,92,Software Engineer
58,Female,65000,559,52,4,97961,99,No,Kerala,Bishanpura,Salaried,100,Civil Servant
27,Male,67000,433,106,2,150000,21,No,Telangana,Hyderabad,Salaried,46,Banker
44,Male,72000,805,499,9,128956,160,Yes,Uttar Pradesh,Kanpur,Salaried,100,Civil Servant
28,Male,36000,773,205,8,42752,114,Yes,Tamil Nadu,Chennai,Salaried,100,Doctor
70,Male,65000,580,125,5,53129,91,No,Tamil Nadu,Coimbatore,Salaried,100,Banker
41,Female,46000,459,421,2,150000,36,No,Uttar Pradesh,Nellikuppam,Salaried,93,Doctor
36,Female,35000,379,38,1,27173,45,No,Telangana,Hyderabad,Unemployed,78,NA
34,Male,23000,611,569,5,88888,256,No,Delhi,Manjari,Self-Employed,78,Shopkeeper
59,Male,90000,483,437,3,110828,113,No,Gujarat,Ahmedabad,Self-Employed,71,Contractor
40,Male,115000,645,448,6,150000,84,No,West Bengal,Kolkata,Self-Employed,100,Business Owner
33,Male,93000,530,367,4,150000,71,No,Delhi,New Delhi,Salaried,87,Civil Servant
46,Male,44000,739,90,7,32949,249,Yes,Uttar Pradesh,Lucknow,Salaried,100,Civil Servant
53,Female,36000,424,307,2,28373,55,No,Maharashtra,Pune,Salaried,57,Doctor
69,Male,189000,778,279,8,150000,130,Yes,Gujarat,Ahmedabad,Salaried,100,Civil Servant
66,Female,163000,823,483,9,137175,140,Yes,Uttar Pradesh,Nellikuppam,Freelancer,96,Writer
51,Female,36000,805,146,9,40986,280,Yes,Kerala,Kochi,Salaried,100,Banker
41,Female,72000,496,32,3,109725,31,No,Gujarat,Surat,Salaried,90,Banker
70,Male,199000,688,310,7,150000,333,Yes,Telangana,Hyderabad,Salaried,93,Doctor
61,Female,92000,433,437,2,150000,57,No,West Bengal,Channarayapatna,Unemployed,50,NA
31,Female,16000,709,32,7,76921,339,Yes,Karnataka,Mysuru,Freelancer,94,Writer
19,Male,25000,300,466,0,39076,70,No,Gujarat,Surat,Unemployed,5,NA
19,Male,14000,558,280,4,69658,18,No,Maharashtra,Nellikuppam,Salaried,83,Civil Servant
53,Male,142000,777,251,8,144026,215,Yes,Karnataka,Bengaluru,Self-Employed,90,Contractor
58,Female,49000,300,518,0,75811,108,No,West Bengal,Kolkata,Salaried,26,Civil Servant
52,Female,53000,684,458,6,60757,105,Yes,Delhi,New Delhi,Unemployed,98,NA
40,Other,54000,466,328,3,100666,63,No,Karnataka,Bengaluru,Self-Employed,71,Business Owner
33,Female,47000,533,11,4,150000,58,No,Kerala,Thiruvananthapuram,Self-Employed,98,Business Owner
49,Male,92000,456,466,2,62088,13,No,Delhi,Channarayapatna,Self-Employed,36,Contractor
25,Male,50000,446,104,2,69266,44,No,Karnataka,Mysuru,Salaried,74,Banker
29,Female,46000,325,16,0,133247,19,No,Gujarat,Surat,Salaried,48,Teacher
37,Female,46000,640,536,6,148633,263,No,Telangana,Hyderabad,Freelancer,98,Independent Consultant
61,Female,77000,757,214,8,150000,230,Yes,Karnataka,Bengaluru,Salaried,100,Civil Servant
70,Male,105000,850,436,10,122145,237,Yes,Maharashtra,Pune,Self-Employed,92,Farmer
38,Male,37000,577,14,5,134904,65,No,Maharashtra,Pune,Freelancer,71,Independent Consultant
69,Male,39000,766,470,8,50131,172,Yes,Karnataka,Bengaluru,Self-Employed,100,Shopkeeper
40,Male,56000,697,608,7,80258,231,Yes,Gujarat,Ahmedabad,Self-Employed,99,Shopkeeper
36,Female,34000,580,521,5,42892,59,No,Gujarat,Dhulagori,Salaried,100,Banker
37,Female,86000,455,342,2,82104,70,No,Telangana,Hyderabad,Unemployed,64,NA
65,Female,114000,466,231,3,128421,119,No,Gujarat,Ahmedabad,Salaried,84,Software Engineer
28,Female,18000,300,574,0,19124,12,No,Telangana,Hyderabad,Student,46,Student
34,Male,96000,790,303,8,150000,71,Yes,Karnataka,Bengaluru,Self-Employed,100,Shopkeeper
67,Male,114000,773,509,8,142164,198,Yes,Telangana,Hyderabad,Self-Employed,96,Farmer
65,Female,109000,725,491,7,150000,164,Yes,Rajasthan,Jaipur,Salaried,94,Teacher
42,Male,112000,850,294,10,150000,359,Yes,Uttar Pradesh,Lucknow,Salaried,100,Banker
32,Other,41000,746,125,8,135994,195,Yes,Telangana,Dhulagori,Salaried,94,Civil Servant
40,Female,44000,427,117,2,150000,112,No,Rajasthan,Jaipur,Salaried,70,Teacher
43,Male,102000,522,427,4,150000,71,No,Telangana,Hyderabad,Freelancer,57,Photographer
27,Female,43000,522,81,4,150000,64,No,Karnataka,Mysuru,Salaried,96,Software Engineer
21,Other,11000,645,131,6,52385,179,No,Delhi,New Delhi,Salaried,72,Civil Servant
29,Male,81000,640,196,6,150000,136,No,Tamil Nadu,Manjari,Salaried,80,Doctor
48,Male,51000,394,447,1,128329,76,No,Delhi,Manjari,Salaried,44,Doctor
20,Male,15000,762,363,8,15268,130,Yes,Telangana,Hyderabad,Freelancer,98,Writer
68,Female,98000,607,483,5,121301,176,No,Telangana,Hyderabad,Salaried,92,Software Engineer
31,Male,72000,300,593,0,150000,84,No,Gujarat,Surat,Salaried,11,Teacher
25,Male,41000,635,317,6,107243,129,No,Uttar Pradesh,Kanpur,Salaried,96,Teacher
65,Female,148000,392,294,1,150000,23,No,Rajasthan,Nellikuppam,Salaried,35,Software Engineer
60,Male,121000,621,105,5,150000,328,No,Rajasthan,Udaipur,Salaried,74,Teacher
26,Female,62000,713,388,7,52377,93,Yes,West Bengal,Kolkata,Student,88,Student
60,Other,106000,584,27,5,84567,26,No,Karnataka,Mysuru,Salaried,80,Doctor
35,Male,49000,615,459,5,138301,104,No,Rajasthan,Udaipur,Salaried,84,Software Engineer
67,Female,162000,405,257,1,150000,70,No,Uttar Pradesh,Lucknow,Self-Employed,35,Contractor
48,Female,135000,592,20,5,150000,106,No,West Bengal,Kolkata,Salaried,85,Teacher
66,Male,110000,415,536,2,150000,115,No,Tamil Nadu,Chennai,Salaried,72,Civil Servant
32,Female,77000,850,18,10,150000,204,Yes,Maharashtra,Nellikuppam,Salaried,99,Banker
46,Male,26000,472,149,3,72613,84,No,West Bengal,Kolkata,Student,39,Student
20,Male,38000,850,250,10,103891,354,Yes,Maharashtra,Nagpur,Student,100,Student
26,Male,41000,498,244,3,115461,60,No,Rajasthan,Udaipur,Unemployed,70,NA
55,Male,38000,318,233,0,40530,94,No,Maharashtra,Nagpur,Student,19,Student
37,Male,79000,601,563,5,76682,141,No,West Bengal,Manjari,Salaried,90,Software Engineer
66,Female,93000,713,426,7,127867,120,Yes,Kerala,Kochi,Salaried,99,Banker
41,Male,78000,807,319,9,148830,88,Yes,Rajasthan,Bishanpura,Salaried,95,Banker
67,Male,95000,781,450,8,57210,329,Yes,Rajasthan,Udaipur,Salaried,90,Banker
63,Female,131000,524,364,4,150000,23,No,Tamil Nadu,Chennai,Freelancer,65,Writer
36,Female,102000,744,311,8,150000,237,Yes,Gujarat,Channarayapatna,Self-Employed,95,Contractor
61,Female,93000,313,569,0,148982,115,No,Delhi,New Delhi,Salaried,38,Software Engineer
22,Male,48000,678,155,6,133049,226,Yes,Telangana,Hyderabad,Student,99,Student
32,Female,22000,626,194,5,72958,104,No,Telangana,Hyderabad,Salaried,100,Teacher
19,Female,34000,559,318,4,47932,74,No,Delhi,New Delhi,Self-Employed,91,Business Owner
40,Female,43000,628,535,5,56684,197,No,Delhi,New Delhi,Salaried,98,Banker
50,Male,104000,620,188,5,60261,156,No,Kerala,Kochi,Salaried,77,Civil Servant
